10.03.2016 15:50:59.781	8	16
10.03.2016 15:52:59.875	6	18
10.03.2016 15:53:59.921	9	17
10.03.2016 15:57:50.109	8	20
10.03.2016 15:58:20.125	8	17
10.03.2016 16:11:20.765	8	20
10.03.2016 16:11:50.796	8	16
10.03.2016 16:12:50.843	8	19
10.03.2016 16:18:21.109	8	16
10.03.2016 16:20:01.187	6	18
10.03.2016 16:20:51.234	7	16
10.03.2016 16:22:11.296	8	18
10.03.2016 16:26:01.484	7	16
10.03.2016 16:27:11.546	8	19
10.03.2016 16:32:11.781	8	16
10.03.2016 16:33:31.843	7	19
10.03.2016 16:39:52.156	9	16
10.03.2016 16:40:42.203	11	18
10.03.2016 16:41:42.250	8	17
10.03.2016 16:52:02.750	7	20
10.03.2016 16:52:32.781	6	16
10.03.2016 16:52:52.796	8	16
10.03.2016 16:53:12.812	11	17
10.03.2016 16:53:52.843	10	19
10.03.2016 16:55:32.921	8	17
10.03.2016 16:58:13.046	8	19
10.03.2016 16:58:33.062	8	16
10.03.2016 17:00:43.171	6	19
10.03.2016 17:01:43.218	9	17
10.03.2016 17:05:23.406	8	20
10.03.2016 17:05:53.421	8	17
10.03.2016 17:16:53.968	10	17
10.03.2016 17:19:14.078	8	20
10.03.2016 17:19:34.093	8	18
10.03.2016 17:19:54.109	8	16
10.03.2016 17:21:04.171	8	18
10.03.2016 17:26:04.406	8	16
10.03.2016 17:27:34.484	7	18
10.03.2016 17:29:44.593	9	19
11.03.2016 07:47:10.421	8	17
11.03.2016 07:47:30.421	9	19
11.03.2016 07:48:00.453	9	17
11.03.2016 07:48:20.468	9	14
11.03.2016 07:50:00.562	8	17
11.03.2016 07:52:50.687	9	20
11.03.2016 07:53:30.734	9	17
11.03.2016 07:54:40.796	10	19
11.03.2016 07:55:10.828	9	17
11.03.2016 07:55:50.859	8	19
11.03.2016 07:56:10.890	7	16
11.03.2016 07:57:50.968	7	19
11.03.2016 07:58:41.015	7	17
11.03.2016 07:59:01.031	10	16
11.03.2016 08:00:01.078	11	18
11.03.2016 08:00:41.109	9	17
11.03.2016 08:03:21.234	7	17
11.03.2016 08:04:41.312	7	19
11.03.2016 08:06:31.390	6	16
11.03.2016 08:06:51.421	9	15
11.03.2016 08:07:21.437	10	18
11.03.2016 08:09:11.531	8	17
11.03.2016 08:13:01.718	8	20
11.03.2016 08:13:31.734	7	17
11.03.2016 08:13:51.750	7	15
11.03.2016 08:14:01.765	9	15
11.03.2016 08:14:41.796	10	18
11.03.2016 08:15:41.843	8	16
11.03.2016 08:16:51.906	7	18
11.03.2016 08:18:01.968	9	17
11.03.2016 08:19:52.046	8	20
11.03.2016 08:20:22.078	8	17
11.03.2016 08:20:52.093	11	16
11.03.2016 08:21:32.140	10	18
11.03.2016 08:22:52.203	7	18
11.03.2016 08:23:12.218	7	15
11.03.2016 08:24:42.281	7	17
11.03.2016 08:26:22.375	9	17
11.03.2016 08:27:02.406	9	20
11.03.2016 08:27:32.421	9	17
11.03.2016 08:32:52.687	7	17
11.03.2016 08:34:22.765	9	18
11.03.2016 08:36:22.859	7	17
11.03.2016 08:36:42.875	9	17
11.03.2016 08:41:13.093	7	17
11.03.2016 08:42:03.140	8	20
11.03.2016 08:42:33.156	9	17
11.03.2016 08:45:13.296	8	19
11.03.2016 08:47:43.406	7	17
11.03.2016 08:48:03.421	9	18
11.03.2016 08:51:23.593	7	18
11.03.2016 08:53:43.703	9	17
11.03.2016 08:55:03.765	8	19
11.03.2016 08:55:43.796	8	16
11.03.2016 08:56:03.812	10	17
11.03.2016 08:57:03.859	8	17
11.03.2016 09:10:04.500	10	19
11.03.2016 09:10:44.531	9	17
11.03.2016 09:11:14.562	11	16
11.03.2016 09:12:04.593	10	18
11.03.2016 09:13:44.687	8	17
11.03.2016 09:21:05.031	10	17
11.03.2016 09:22:35.109	8	17
11.03.2016 09:23:05.140	7	19
11.03.2016 09:23:45.171	7	16
11.03.2016 09:24:05.187	9	15
11.03.2016 09:24:35.203	8	18
11.03.2016 09:35:45.750	8	20
11.03.2016 09:36:15.781	8	17
11.03.2016 09:36:45.796	10	16
11.03.2016 09:37:25.828	11	18
11.03.2016 09:38:15.875	8	17
11.03.2016 09:41:46.046	8	19
11.03.2016 09:42:06.062	7	16
11.03.2016 09:44:16.171	7	19
11.03.2016 09:45:16.218	9	17
11.03.2016 09:48:06.359	7	17
11.03.2016 09:49:16.406	7	20
11.03.2016 09:49:46.437	7	16
11.03.2016 09:50:06.453	10	16
11.03.2016 09:50:46.484	10	18
11.03.2016 09:52:16.562	8	18
11.03.2016 10:01:47.031	10	17
11.03.2016 10:02:37.062	9	20
11.03.2016 10:03:07.093	8	17
11.03.2016 10:16:37.750	6	20
11.03.2016 10:16:57.765	8	18
11.03.2016 10:17:17.781	7	16
11.03.2016 10:17:37.796	10	16
11.03.2016 10:18:27.843	10	18
11.03.2016 10:19:17.875	8	17
11.03.2016 10:30:08.406	9	20
11.03.2016 10:30:38.421	9	17
11.03.2016 10:36:38.718	7	16
11.03.2016 10:38:38.812	8	19
11.03.2016 10:39:08.843	8	16
11.03.2016 10:40:28.906	7	18
11.03.2016 10:41:28.953	9	17
11.03.2016 10:43:19.046	8	19
11.03.2016 10:43:59.078	7	16
11.03.2016 10:44:29.109	10	16
11.03.2016 10:45:09.140	8	18
11.03.2016 10:50:09.390	7	16
11.03.2016 10:51:49.468	7	18
11.03.2016 10:53:19.531	10	18
11.03.2016 10:53:39.546	7	18
11.03.2016 10:56:19.687	9	17
11.03.2016 10:56:39.703	9	19
11.03.2016 10:57:19.734	8	17
11.03.2016 10:57:49.750	11	16
11.03.2016 10:58:29.781	10	18
11.03.2016 11:01:09.921	7	17
11.03.2016 11:07:10.218	9	19
11.03.2016 11:09:10.312	10	16
11.03.2016 11:10:40.390	8	19
11.03.2016 11:11:40.437	8	16
11.03.2016 11:12:50.500	8	19
11.03.2016 11:18:40.781	8	16
11.03.2016 11:20:20.859	7	18
11.03.2016 11:21:10.906	7	16
11.03.2016 11:22:20.968	9	18
11.03.2016 11:24:31.078	7	17
11.03.2016 11:25:31.125	6	20
11.03.2016 11:26:01.140	8	17
11.03.2016 11:26:31.171	10	16
11.03.2016 11:27:11.203	10	18
11.03.2016 11:28:01.250	8	17
11.03.2016 11:39:11.796	8	20
11.03.2016 11:39:31.812	8	18
11.03.2016 11:39:51.828	8	16
11.03.2016 11:40:41.859	9	18
11.03.2016 11:45:42.125	7	17
11.03.2016 11:47:42.218	9	17
11.03.2016 11:48:32.265	9	20
11.03.2016 11:49:02.281	10	17
11.03.2016 11:49:42.328	12	16
11.03.2016 11:50:22.359	13	18
11.03.2016 11:50:52.375	10	18
11.03.2016 11:52:02.437	8	17
11.03.2016 11:58:02.734	10	18
11.03.2016 11:59:52.812	8	18
11.03.2016 12:05:43.109	10	16
11.03.2016 12:06:33.140	11	18
11.03.2016 12:07:23.187	9	18
11.03.2016 12:08:23.234	8	15
11.03.2016 12:09:43.296	8	18
11.03.2016 12:11:33.390	8	21
11.03.2016 12:11:53.406	8	18
11.03.2016 12:12:13.421	8	16
11.03.2016 12:12:43.453	11	16
11.03.2016 12:13:23.484	11	18
11.03.2016 12:14:03.515	9	18
11.03.2016 12:22:23.921	7	17
11.03.2016 12:24:54.046	9	17
11.03.2016 12:25:54.093	7	18
11.03.2016 12:27:14.156	7	20
11.03.2016 12:27:34.171	7	17
11.03.2016 12:37:34.656	9	17
11.03.2016 12:41:14.843	8	20
11.03.2016 12:41:44.859	8	17
11.03.2016 12:43:34.953	8	19
11.03.2016 12:44:04.968	7	17
11.03.2016 12:54:45.500	8	19
11.03.2016 12:55:25.531	8	16
11.03.2016 12:56:05.562	10	16
11.03.2016 12:56:45.593	10	19
11.03.2016 12:57:25.625	8	17
11.03.2016 13:00:05.765	8	19
11.03.2016 13:00:25.781	8	17
11.03.2016 13:01:05.812	9	19
11.03.2016 13:01:35.828	8	16
11.03.2016 13:03:25.921	7	18
11.03.2016 13:06:06.046	10	17
11.03.2016 13:06:26.062	8	18
11.03.2016 13:08:26.171	7	16
11.03.2016 13:09:26.218	8	18
11.03.2016 13:28:27.140	8	16
11.03.2016 13:29:47.203	8	18
11.03.2016 13:35:27.484	8	20
11.03.2016 13:35:57.515	9	17
11.03.2016 13:36:57.562	11	17
11.03.2016 13:37:57.609	9	17
11.03.2016 13:44:27.921	7	19
11.03.2016 13:44:47.937	7	16
11.03.2016 13:45:27.968	9	17
11.03.2016 13:49:38.171	8	20
11.03.2016 13:49:58.187	8	18
11.03.2016 13:56:28.515	8	16
11.03.2016 13:57:48.578	7	18
11.03.2016 14:01:08.734	10	17
11.03.2016 14:02:48.812	8	20
11.03.2016 14:03:28.859	8	16
11.03.2016 14:04:58.921	8	19
11.03.2016 14:05:58.968	7	16
11.03.2016 14:06:49.015	8	18
11.03.2016 14:09:49.156	8	16
11.03.2016 14:11:19.234	7	18
11.03.2016 14:11:59.265	7	16
11.03.2016 14:13:09.328	9	18
11.03.2016 14:17:09.515	8	16
11.03.2016 14:18:09.562	8	18
11.03.2016 14:30:30.171	10	18
11.03.2016 14:32:10.250	8	18
11.03.2016 14:43:50.828	8	20
11.03.2016 14:44:20.843	8	16
11.03.2016 14:45:30.906	8	19
11.03.2016 14:58:11.531	8	16
11.03.2016 14:59:21.578	8	18
11.03.2016 15:11:42.187	8	16
11.03.2016 15:12:02.203	10	16
11.03.2016 15:12:42.234	11	18
11.03.2016 15:13:32.281	8	18
11.03.2016 15:25:02.828	6	16
11.03.2016 15:25:22.843	9	16
11.03.2016 15:25:52.875	8	18
11.03.2016 15:51:54.140	10	16
11.03.2016 15:52:24.171	11	19
11.03.2016 15:53:34.218	9	18
11.03.2016 15:59:24.515	7	17
11.03.2016 16:01:24.609	9	17
11.03.2016 16:03:44.718	8	19
11.03.2016 16:04:14.750	7	16
11.03.2016 16:04:54.781	8	18
